"subject","L1","current_exposure_L2","ccurrent_exposure_L2","switch_noswitch","WordType","switch_word_len","cswitch_word_len","trial","ctrial","FPGD_switch","lFPGD_switch","TRT_switch","lTRT_switch","FPGD_target","lFPGD_target","TRT_target","lTRT_target","item","switch_word","target_word","aoa","caoa"
3,"English",50,0.965118962,"Nonswitch","Noncognate",12,1.84668992,72,-0.033161632,413,6.023447593,413,6.023447593,230,5.438079309,516,6.246106765,85,"dinner party","phone",8,0.196000274828617
3,"English",50,0.965118962,"Nonswitch","Cognate",11,1.47971096,53,-0.455180705,221,5.398162702,221,5.398162702,278,5.627621114,278,5.627621114,103,"interesting","microscope",8,0.196000274828617
3,"English",50,0.965118962,"Nonswitch","Cognate",6,-0.355183841,124,1.121837936,198,5.288267031,198,5.288267031,435,6.075346031,435,6.075346031,93,"forest","reptile",8,0.196000274828617
3,"English",50,0.965118962,"Switch","Cognate",9,0.745753039,41,-0.721719067,718,6.576469569,932,6.837332815,733,6.597145702,733,6.597145702,100,"priorités","empire",8,0.196000274828617
3,"English",50,0.965118962,"Switch","Noncognate",10,1.112731999,88,0.322222851,582,6.366470448,1105,7.007600614,187,5.231108617,496,6.206575927,100,"bien connu","prayer",8,0.196000274828617
3,"English",50,0.965118962,"Switch","Cognate",5,-0.722162802,154,1.788183841,147,4.990432587,147,4.990432587,407,6.008813185,599,6.395261598,82,"femme","potion",8,0.196000274828617
3,"English",50,0.965118962,"Switch","Cognate",5,-0.722162802,5,-1.521334153,143,4.96284463,446,6.100318952,NA,NA,133,4.890349128,94,"temps","secret",8,0.196000274828617
3,"English",50,0.965118962,"Switch","Noncognate",7,0.011795119,18,-1.232584261,197,5.283203729,197,5.283203729,341,5.831882477,516,6.246106765,96,"écrites","lamb",8,0.196000274828617
3,"English",50,0.965118962,"Nonswitch","Cognate",3,-1.456120722,93,0.433280501,NA,NA,NA,NA,NA,NA,NA,NA,97,"sun","glacier",8,0.196000274828617
3,"English",50,0.965118962,"Nonswitch","Cognate",4,-1.089141762,111,0.833088044,252,5.529429088,872,6.770789424,NA,NA,231,5.442417711,101,"good","bible",8,0.196000274828617
3,"English",50,0.965118962,"Nonswitch","Cognate",9,0.745753039,56,-0.388546115,383,5.948034989,1393,7.239214974,145,4.976733742,503,6.22059017,105,"merciless","dragon",8,0.196000274828617
3,"English",50,0.965118962,"Nonswitch","Cognate",4,-1.089141762,2,-1.587968743,304,5.717027701,304,5.717027701,210,5.347107531,210,5.347107531,87,"look","fruits",8,0.196000274828617
3,"English",50,0.965118962,"Switch","Noncognate",9,0.745753039,67,-0.144219283,692,6.539585956,692,6.539585956,224,5.411646052,224,5.411646052,106,"populaire","girlfriend",8,0.196000274828617
3,"English",50,0.965118962,"Switch","Noncognate",13,2.21366888,102,0.633184273,499,6.212606096,1776,7.482118924,297,5.693732139,783,6.663132696,80,"photographies","mountain",8,0.196000274828617
3,"English",50,0.965118962,"Switch","Noncognate",9,0.745753039,128,1.210684057,452,6.11368218,651,6.478509642,244,5.497168225,244,5.497168225,78,"révisions","essay",8,0.196000274828617
3,"English",50,0.965118962,"Switch","Cognate",6,-0.355183841,17,-1.254795791,287,5.659482216,1474,7.295735073,393,5.973809612,393,5.973809612,80,"livres","religion",8,0.196000274828617
3,"English",50,0.965118962,"Switch","Noncognate",7,0.011795119,64,-0.210853873,734,6.598509029,930,6.835184586,237,5.468060141,389,5.963579344,92,"magasin","blanket",8,0.196000274828617
3,"English",50,0.965118962,"Switch","Cognate",5,-0.722162802,26,-1.054892019,488,6.190315406,488,6.190315406,248,5.513428746,421,6.042632834,98,"monde","divorce",8,0.196000274828617
3,"English",50,0.965118962,"Switch","Noncognate",5,-0.722162802,44,-0.655084477,316,5.755742214,948,6.854354502,274,5.613128106,274,5.613128106,86,"année","mushroom",8,0.196000274828617
3,"English",50,0.965118962,"Switch","Cognate",15,2.9476268,139,1.455010889,785,6.665683718,1433,7.267525428,NA,NA,NA,NA,78,"perfectionniste","photo",8,0.196000274828617
3,"English",50,0.965118962,"Nonswitch","Noncognate",4,-1.089141762,162,1.965876082,548,6.306275287,917,6.821107472,522,6.257667588,1207,7.095893221,99,"good","queen",8,0.196000274828617
3,"English",50,0.965118962,"Nonswitch","Noncognate",10,1.112731999,63,-0.233065403,166,5.111987788,1308,7.176254532,523,6.259581464,523,6.259581464,97,"historical","mammoth",8,0.196000274828617
3,"English",50,0.965118962,"Switch","Noncognate",8,0.378774079,6,-1.499122623,784,6.66440902,1444,7.275172319,553,6.315358002,553,6.315358002,84,"planifié","evening",8,0.196000274828617
3,"English",50,0.965118962,"Nonswitch","Noncognate",4,-1.089141762,9,-1.432488032,190,5.247024072,190,5.247024072,NA,NA,NA,NA,101,"good","sword",8,0.196000274828617
3,"English",50,0.965118962,"Switch","Cognate",5,-0.722162802,152,1.743760781,284,5.648974238,1267,7.14440718,401,5.993961427,1547,7.344072851,84,"conçu","village",8,0.196000274828617
3,"English",50,0.965118962,"Switch","Cognate",6,-0.355183841,157,1.854818432,182,5.204006687,1529,7.332369206,477,6.167516491,477,6.167516491,88,"étudié","statue",8,0.196000274828617
3,"English",50,0.965118962,"Nonswitch","Noncognate",4,-1.089141762,136,1.388376298,204,5.318119994,204,5.318119994,551,6.311734809,551,6.311734809,81,"side","package",8,0.196000274828617
3,"English",50,0.965118962,"Switch","Noncognate",7,0.011795119,166,2.054722203,324,5.780743516,1703,7.440146681,319,5.765191103,319,5.765191103,90,"manière","French",8,0.196000274828617
3,"English",50,0.965118962,"Nonswitch","Noncognate",6,-0.355183841,132,1.299530178,242,5.488937726,242,5.488937726,391,5.96870756,391,5.96870756,105,"ruined","sandal",8,0.196000274828617
3,"English",50,0.965118962,"Switch","Cognate",5,-0.722162802,117,0.966357225,529,6.270988432,1338,7.198931241,292,5.676753802,1110,7.012115294,86,"année","province",8,0.196000274828617
3,"English",50,0.965118962,"Switch","Noncognate",8,0.378774079,145,1.58828007,224,5.411646052,636,6.455198563,256,5.545177444,256,5.545177444,98,"décision","wedding",8,0.196000274828617
3,"English",50,0.965118962,"Switch","Noncognate",5,-0.722162802,127,1.188472527,NA,NA,543,6.29710932,645,6.469250317,645,6.469250317,82,"homme","pencil",8,0.196000274828617
3,"English",50,0.965118962,"Nonswitch","Cognate",4,-1.089141762,126,1.166260997,315,5.752572639,1039,6.946013991,NA,NA,NA,NA,91,"land","prince",8,0.196000274828617
3,"English",50,0.965118962,"Nonswitch","Cognate",4,-1.089141762,106,0.722030393,93,4.532599493,448,6.104793232,NA,NA,NA,NA,89,"were","jungle",8,0.196000274828617
3,"English",50,0.965118962,"Nonswitch","Cognate",6,-0.355183841,121,1.055203346,292,5.676753802,292,5.676753802,158,5.062595033,158,5.062595033,75,"people","piano",8,0.196000274828617
3,"English",50,0.965118962,"Nonswitch","Noncognate",7,0.011795119,46,-0.610661416,216,5.375278408,216,5.375278408,254,5.537334267,254,5.537334267,95,"thought","garlic",8,0.196000274828617
3,"English",50,0.965118962,"Nonswitch","Noncognate",4,-1.089141762,144,1.56606854,278,5.627621114,278,5.627621114,279,5.631211782,503,6.22059017,83,"done","players",8,0.196000274828617
3,"English",50,0.965118962,"Switch","Cognate",9,0.745753039,90,0.366645911,160,5.075173815,160,5.075173815,314,5.749392986,314,5.749392986,104,"différent","oranges",8,0.196000274828617
3,"English",50,0.965118962,"Nonswitch","Cognate",4,-1.089141762,22,-1.14373814,169,5.129898715,169,5.129898715,570,6.345636361,570,6.345636361,99,"good","guide",8,0.196000274828617
3,"English",50,0.965118962,"Nonswitch","Noncognate",6,-0.355183841,69,-0.099796223,264,5.575949103,264,5.575949103,210,5.347107531,210,5.347107531,103,"matter","flashlight",8,0.196000274828617
4,"English",40,0.477242119,"Nonswitch","Cognate",5,-0.722162802,73,-0.010950102,111,4.709530201,111,4.709530201,360,5.886104031,360,5.886104031,98,"world","divorce",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Noncognate",9,0.745753039,63,-0.233065403,178,5.18178355,178,5.18178355,159,5.068904202,159,5.068904202,104,"attempted","potatoes",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Noncognate",9,0.745753039,96,0.499915092,128,4.852030264,297,5.693732139,239,5.476463552,239,5.476463552,76,"dangerous","bridge",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Cognate",5,-0.722162802,97,0.522126622,99,4.59511985,99,4.59511985,252,5.529429088,252,5.529429088,92,"house","costume",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Noncognate",4,-1.089141762,136,1.388376298,186,5.225746674,186,5.225746674,251,5.525452939,251,5.525452939,81,"côté","package",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Cognate",9,0.745753039,22,-1.14373814,250,5.521460918,250,5.521460918,279,5.631211782,279,5.631211782,75,"personnes","piano",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Cognate",11,1.47971096,108,0.766453454,303,5.713732806,303,5.713732806,195,5.272999559,195,5.272999559,103,"intéressant","microscope",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Noncognate",8,0.378774079,143,1.543857009,105,4.65396035,105,4.65396035,NA,NA,226,5.420534999,102,"birthday","diaper",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Noncognate",8,0.378774079,49,-0.544026826,NA,NA,NA,NA,203,5.313205979,203,5.313205979,98,"decision","wedding",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Noncognate",4,-1.089141762,31,-0.943834369,309,5.733341277,309,5.733341277,243,5.493061443,321,5.771441123,83,"fait","players",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Cognate",5,-0.722162802,68,-0.122007753,165,5.105945474,165,5.105945474,182,5.204006687,182,5.204006687,106,"years","restaurant",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Cognate",11,1.47971096,144,1.56606854,403,5.998936562,403,5.998936562,354,5.869296913,354,5.869296913,79,"extrêmement","missile",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Noncognate",7,0.011795119,14,-1.321430381,242,5.488937726,426,6.054439346,185,5.220355825,185,5.220355825,103,"matière","flashlight",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Cognate",13,2.21366888,159,1.899241492,452,6.11368218,985,6.892641641,174,5.159055299,174,5.159055299,78,"perfectionist","photo",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Cognate",8,0.378774079,171,2.165779854,201,5.303304908,201,5.303304908,212,5.356586275,212,5.356586275,84,"designed","village",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Noncognate",8,0.378774079,160,1.921453022,209,5.342334252,483,6.180016654,173,5.153291594,173,5.153291594,91,"respecté","bishop",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Noncognate",7,0.011795119,18,-1.232584261,355,5.872117789,355,5.872117789,193,5.262690189,193,5.262690189,93,"fenêtre","rainbow",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Cognate",5,-0.722162802,76,0.055684489,NA,NA,NA,NA,206,5.327876169,206,5.327876169,80,"books","religion",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Noncognate",7,0.011795119,35,-0.854988248,335,5.814130532,335,5.814130532,204,5.318119994,204,5.318119994,95,"pensait","garlic",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Cognate",5,-0.722162802,56,-0.388546115,317,5.758901774,317,5.758901774,471,6.154858094,471,6.154858094,93,"forêt","reptile",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Cognate",6,-0.355183841,170,2.143568324,NA,NA,NA,NA,288,5.66296048,288,5.66296048,83,"années","muscles",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Noncognate",6,-0.355183841,81,0.166742139,NA,NA,NA,NA,238,5.472270674,238,5.472270674,88,"people","castle",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Cognate",4,-1.089141762,69,-0.099796223,NA,NA,NA,NA,265,5.579729826,265,5.579729826,76,"fire","prison",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Cognate",5,-0.722162802,84,0.23337673,NA,NA,NA,NA,226,5.420534999,226,5.420534999,82,"woman","potion",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Cognate",8,0.378774079,94,0.455492032,NA,NA,NA,NA,231,5.442417711,231,5.442417711,90,"damaging","police",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Noncognate",10,1.112731999,53,-0.455180705,205,5.323009979,205,5.323009979,262,5.568344504,262,5.568344504,94,"unexpected","scream",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Cognate",7,0.011795119,45,-0.632872946,496,6.206575927,496,6.206575927,258,5.552959585,258,5.552959585,88,"studied","statue",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Noncognate",9,0.745753039,57,-0.366334584,238,5.472270674,238,5.472270674,265,5.579729826,265,5.579729826,78,"revisions","essay",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Cognate",6,-0.355183841,34,-0.877199778,291,5.673323267,291,5.673323267,204,5.318119994,204,5.318119994,97,"soleil","glacier",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Noncognate",5,-0.722162802,36,-0.832776718,349,5.855071922,349,5.855071922,168,5.123963979,168,5.123963979,77,"était","chapters",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Noncognate",15,2.9476268,117,0.966357225,648,6.473890696,648,6.473890696,217,5.379897354,217,5.379897354,75,"de grand valeur","altar",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Cognate",4,-1.089141762,86,0.27779979,NA,NA,NA,NA,NA,NA,NA,NA,85,"tuer","radio",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Noncognate",5,-0.722162802,1,-1.610180273,144,4.9698133,144,4.9698133,299,5.700443573,299,5.700443573,105,"ruiné","sandal",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Cognate",4,-1.089141762,164,2.010299143,NA,NA,NA,NA,NA,NA,NA,NA,86,"year","province",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Cognate",11,1.47971096,114,0.899722635,200,5.298317367,200,5.298317367,207,5.332718793,207,5.332718793,102,"adventurous","bikini",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Cognate",10,1.112731999,166,2.054722203,150,5.010635294,150,5.010635294,647,6.472346295,912,6.81563999,81,"historique","mission",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Cognate",5,-0.722162802,46,-0.610661416,NA,NA,NA,NA,267,5.587248658,267,5.587248658,99,"bonne","guide",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Cognate",5,-0.722162802,61,-0.277488464,NA,NA,NA,NA,347,5.84932478,347,5.84932478,77,"fonds","machines",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Cognate",5,-0.722162802,52,-0.477392235,202,5.308267697,202,5.308267697,NA,NA,NA,NA,96,"taken","lion",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Noncognate",5,-0.722162802,106,0.722030393,NA,NA,NA,NA,258,5.552959585,258,5.552959585,92,"store","blanket",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Cognate",10,1.112731999,24,-1.09931508,134,4.8978398,134,4.8978398,283,5.645446898,283,5.645446898,100,"priorities","empire",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Cognate",5,-0.722162802,91,0.388857441,376,5.929589143,376,5.929589143,401,5.993961427,401,5.993961427,91,"terre","prince",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Noncognate",6,-0.355183841,70,-0.077584692,NA,NA,NA,NA,242,5.488937726,242,5.488937726,85,"souper","phone",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Cognate",6,-0.355183841,39,-0.766142127,NA,NA,NA,NA,340,5.828945618,340,5.828945618,95,"projet","pollen",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Noncognate",7,0.011795119,98,0.544338152,189,5.241747015,189,5.241747015,184,5.214935758,184,5.214935758,96,"written","lamb",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Cognate",6,-0.355183841,154,1.788183841,171,5.141663557,171,5.141663557,186,5.225746674,186,5.225746674,87,"regard","fruits",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Noncognate",3,-1.456120722,155,1.810395371,NA,NA,NA,NA,143,4.96284463,143,4.96284463,89,"ami","bubble",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Noncognate",3,-1.456120722,7,-1.476911092,NA,NA,NA,NA,163,5.093750201,163,5.093750201,82,"man","pencil",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Noncognate",10,1.112731999,148,1.65491466,395,5.978885765,395,5.978885765,319,5.765191103,319,5.765191103,97,"historique","mammoth",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Cognate",5,-0.722162802,74,0.011261428,NA,NA,NA,NA,146,4.983606622,146,4.983606622,101,"bonne","bible",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Noncognate",7,0.011795119,58,-0.344123054,154,5.036952602,154,5.036952602,187,5.231108617,187,5.231108617,106,"popular","girlfriend",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Cognate",11,1.47971096,65,-0.188642343,589,6.378426184,927,6.831953566,245,5.501258211,245,5.501258211,105,"impitoyable","dragon",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Noncognate",3,-1.456120722,120,1.032991816,NA,NA,NA,NA,249,5.517452896,249,5.517452896,90,"way","French",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Cognate",7,0.011795119,146,1.6104916,NA,NA,NA,NA,191,5.252273428,191,5.252273428,89,"étaient","jungle",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Noncognate",4,-1.089141762,127,1.188472527,NA,NA,NA,NA,235,5.459585514,235,5.459585514,86,"year","mushroom",5,-0.572194350709351
4,"English",40,0.477242119,"Nonswitch","Noncognate",7,0.011795119,142,1.521645479,221,5.398162702,221,5.398162702,178,5.18178355,178,5.18178355,84,"planned","evening",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Noncognate",5,-0.722162802,15,-1.299218851,177,5.176149733,177,5.176149733,482,6.177944114,482,6.177944114,99,"bonne","queen",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Noncognate",5,-0.722162802,17,-1.254795791,NA,NA,NA,NA,185,5.220355825,185,5.220355825,101,"bonne","sword",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Noncognate",7,0.011795119,162,1.965876082,372,5.918893854,372,5.918893854,NA,NA,NA,NA,87,"magasin","clouds",5,-0.572194350709351
4,"English",40,0.477242119,"Switch","Noncognate",11,1.47971096,151,1.721549251,327,5.789960171,327,5.789960171,216,5.375278408,216,5.375278408,79,"incertitude","witness",5,-0.572194350709351
